lambda,state_a,capability_a,state_b,capability_b,rank_crossover
0.379241588079988,India,N,Switzerland,E,1
0.3802851818770051,France,T,North Korea,M,1
0.38080080496842,Pakistan,F,North Korea,D,1
0.38085017843982627,China,S,India,H,1
0.3810603675884586,Russia,E,Belgium,T,1
0.3810707606376545,India,E,North Korea,F,1
0.38124763293172886,North Korea,A,Switzerland,L,1
0.38197091669084293,Israel,E,Israel,L,1
0.3826014914282698,United States,I,United Kingdom,A,1
0.3835279350653193,India,D,Taiwan,T,1
0.3836136749166479,United States,S,Switzerland,L,1
0.38369804581281935,United Kingdom,M,China,I,1
0.38372166887936004,United States,E,Switzerland,I,1
0.3837995770465004,France,M,India,T,1
0.38385929078396575,China,M,Pakistan,N,1
0.38410969108732707,Pakistan,M,Israel,F,1
0.3842587268067222,India,I,Israel,H,1
0.38427456327855414,United States,I,Israel,S,1
0.38442999431445124,United Kingdom,F,Switzerland,D,1
0.38445919546865087,United Kingdom,H,China,M,1
0.38457117231561855,China,D,Belgium,I,1
0.38458887530587155,Russia,R,Taiwan,I,1
0.38474216065962863,France,L,Belgium,E,1
0.38477342266509057,India,H,Taiwan,A,1
0.385414506653851,India,N,Switzerland,M,1
0.3867613269514751,United States,A,North Korea,R,1
0.3873555393814497,Pakistan,S,North Korea,R,1
0.38800796096231244,Switzerland,E,Taiwan,I,1
0.3881149693428241,North Korea,D,Switzerland,R,1
0.38831631323389554,United Kingdom,H,Pakistan,N,1
0.38866710561917006,Russia,I,Belgium,H,1
0.3887938689941006,France,H,Taiwan,L,1
0.3888931957653919,France,H,North Korea,T,1
0.3889527325756826,Russia,A,Belgium,E,1
0.3893827397777469,North Korea,T,Taiwan,L,1
0.38965783041152574,North Korea,S,Belgium,E,1
0.390029923793591,United States,A,United Kingdom,E,1
0.39030213369713046,Russia,L,Belgium,D,1
0.3906261387698636,Israel,N,Israel,I,1
0.3906679188789814,United Kingdom,E,Pakistan,S,1
0.3909082110079597,Russia,N,India,L,1
0.391573151139899,France,L,Belgium,M,1
0.39190222919292905,France,F,France,I,1
0.39195628250282943,United States,R,China,T,1
0.3932811655478697,Israel,R,Israel,H,1
0.39405748332636126,United States,D,United Kingdom,H,1
0.39412510367350095,Russia,A,Belgium,M,1
0.39429243245184986,France,E,Israel,H,1
0.39488598370239186,North Korea,S,Belgium,M,1
0.39494829027794104,Russia,N,Russia,T,1
0.3949587900476427,United States,D,Pakistan,N,1
0.3954571857227419,India,N,India,D,1
0.3955292211906864,Israel,M,Israel,L,1
0.39553344333286716,United Kingdom,L,North Korea,R,1
0.3957298112100775,France,T,France,D,1
0.3962458363430379,Pakistan,F,Taiwan,M,1
0.39728429477371596,United States,F,France,R,1
0.39914629832421006,United States,A,United Kingdom,M,1
0.39918654171070755,France,T,Switzerland,F,1
0.39926447742902044,Russia,M,Belgium,T,1
0.39983289080221157,United States,F,Russia,D,1
0.3998398455242726,United Kingdom,M,Pakistan,S,1
0.39984642006985455,France,M,Israel,H,1
0.4001190569536991,China,T,Israel,E,1
0.4003255279220312,Russia,A,France,L,1
0.400847157009646,Pakistan,T,Israel,A,1
0.40112308578892486,United Kingdom,E,United Kingdom,L,1
0.40181853791447025,North Korea,I,Switzerland,A,1
0.4028411526686578,Russia,S,Pakistan,T,1
0.4029351018115008,France,L,North Korea,S,1
0.4030281867717973,Switzerland,M,Taiwan,I,1
0.40305425006483475,France,I,North Korea,E,1
0.40327941965315106,Russia,L,France,F,1
0.4034823775104153,United States,M,United Kingdom,F,1
0.40366430378454776,United Kingdom,S,North Korea,I,1
0.40383581954070175,France,D,Switzerland,F,1
0.40399161336006323,China,I,Taiwan,D,1
0.4040111495058054,India,I,Israel,R,1
0.406154246812888,Russia,A,Pakistan,D,1
0.40640924953070623,Russia,R,North Korea,A,1
0.406922260618053,Pakistan,D,North Korea,S,1
0.4070654200498163,United States,S,Russia,R,1
0.40715755886918426,United Kingdom,F,Switzerland,I,1
0.40778598713444225,France,E,India,I,1
0.4079041843429587,Russia,D,France,R,1
0.4081265898203664,United States,N,Switzerland,H,1
0.4085141049669329,China,H,Israel,I,1
0.40858508608484934,France,L,Pakistan,D,1
0.40865414737384603,India,L,Belgium,H,1
0.4087638823294636,Russia,T,Belgium,H,1
0.4093047661854184,Russia,T,India,L,1
0.40933098536759194,Pakistan,R,Belgium,I,1
0.4100199290013735,North Korea,A,Switzerland,E,1
0.41007975553391146,United States,A,Taiwan,D,1
0.4103207675831226,China,D,Israel,L,1
0.41036873661897244,France,T,India,R,1
0.4106788767576362,United Kingdom,N,United Kingdom,I,1
0.41068220070243505,United States,M,Switzerland,I,1
0.4107250567741579,United States,S,Switzerland,E,1
0.41077555963303786,Pakistan,S,Taiwan,D,1
0.41148321697872076,India,N,Taiwan,T,1
0.41172574453922994,China,M,Belgium,L,1
0.41188100138586187,India,N,North Korea,R,1
0.4121493483024011,North Korea,R,Taiwan,T,1
0.4145480792631562,China,M,Israel,A,1
0.4147332028743333,United Kingdom,H,Belgium,E,1
0.4153899419323987,Russia,S,China,M,1
0.41543419891199873,India,T,Israel,H,1
0.4154588874372035,Israel,N,Israel,T,1
0.4161017724393094,United Kingdom,M,United Kingdom,L,1
0.41610644521655504,Russia,R,Switzerland,L,1
0.41632377744121213,Belgium,T,Belgium,D,1
0.4168949472216674,United States,F,India,M,1
0.4169867996415298,United Kingdom,E,India,N,1
0.41705519129028085,United States,A,China,I,1
0.41804461476902366,North Korea,F,Belgium,R,1
0.418544975006328,China,I,Pakistan,S,1
0.41896092159290316,Russia,L,North Korea,E,1
0.4189637031086912,Pakistan,N,Belgium,E,1
0.42010680798785405,North Korea,A,Switzerland,M,1
0.4201513892178083,France,F,Belgium,T,1
0.4202377269866826,China,T,Israel,M,1
0.42086747310419564,North Korea,F,Israel,D,1
0.42087517883560105,United States,S,Switzerland,M,1
0.4208824633499362,United Kingdom,H,Belgium,M,1
0.42092778383586893,India,S,Pakistan,H,1
0.42118455270781363,United Kingdom,E,Taiwan,T,1
0.4211972497199742,Pakistan,E,Israel,F,1
0.42141334278763726,Israel,A,Belgium,L,1
0.4219914143502428,United States,T,United Kingdom,A,1
0.4222972318856884,Switzerland,E,Switzerland,L,1
0.4230681143055302,Russia,I,France,A,1
0.4242019004882742,United States,T,Israel,S,1
0.4243060784251872,Russia,S,Belgium,L,1
0.4244093006321552,France,M,India,I,1
0.4244382027535469,Russia,E,Belgium,I,1
0.4245335237619772,China,M,Pakistan,T,1
0.4249129904638417,North Korea,M,Switzerland,F,1
0.4250953790920557,Pakistan,I,Switzerland,H,1
0.42511476051344715,Russia,I,Switzerland,S,1
0.4251670803853632,United States,R,United States,A,1
0.42523317607232725,Russia,R,Israel,H,1
0.4253049933591972,France,F,Belgium,D,1
0.42547779601782915,India,D,Taiwan,I,1
0.42581334492661443,United States,R,Pakistan,S,1
0.42651032309329523,Pakistan,N,Belgium,M,1
0.42786197519200586,Pakistan,R,Israel,L,1
0.42787726800210696,United States,D,Israel,A,1
0.4281602871533097,Russia,A,Israel,R,1
0.42843120740936996,United Kingdom,M,India,N,1
0.42868531870892557,United States,E,France,T,1
0.4287297189201966,United States,D,Russia,S,1
0.42888863668043037,North Korea,S,Israel,R,1
0.42899092088474367,France,I,Switzerland,F,1
0.4291405067202915,Switzerland,I,Switzerland,D,1
0.4294880782202714,Israel,H,Switzerland,E,1
0.429819848692368,Israel,D,Belgium,R,1
0.43006680198131453,France,H,North Korea,N,1
0.43047893677937027,United States,N,Pakistan,I,1
0.43049712334626267,United Kingdom,I,Taiwan,H,1
0.4305759500363056,United States,D,Belgium,L,1
0.4307745152365492,China,H,Israel,T,1
0.4313385792216268,United Kingdom,H,Pakistan,D,1
0.4314043830166025,United States,R,China,I,1
0.4321697028618696,Russia,A,France,E,1
0.43223616831326367,India,D,North Korea,A,1
0.43250393595615394,United Kingdom,L,Taiwan,D,1
0.4329055249107592,France,I,North Korea,M,1
0.43295314490169523,France,E,North Korea,S,1
0.43300926239380066,United States,S,India,D,1
0.4332482894452888,United Kingdom,N,Pakistan,L,1
0.43349997791310335,United States,A,Israel,E,1
0.43420052698098477,Pakistan,S,Israel,E,1
0.43453606795509875,Russia,R,India,T,1
0.4347663737520239,United Kingdom,F,France,T,1
0.4359455516878681,Russia,L,Switzerland,F,1
0.4374754992824687,Switzerland,I,Taiwan,R,1
0.43821650514787275,United Kingdom,N,United Kingdom,T,1
0.43884310005293636,Pakistan,N,Pakistan,D,1
0.43893181047936697,Switzerland,M,Switzerland,L,1
0.4389370100840629,France,L,Israel,R,1
0.43917885228569686,China,T,China,D,1
0.4393935243082679,Israel,H,Switzerland,M,1
0.439458489639497,India,N,Taiwan,D,1
0.43998732109095423,Israel,H,Switzerland,L,1
0.4399928542919148,North Korea,A,Taiwan,I,1
0.44109424920472634,Russia,F,China,R,1
0.4416513438399536,United States,S,Taiwan,I,1
0.44211450938035146,Russia,E,Israel,L,1
0.44339074163268855,Russia,A,France,M,1
0.44353657737565755,United Kingdom,M,Taiwan,T,1
0.4439087603342463,Russia,L,North Korea,M,1
0.44423814636904996,Russia,F,United Kingdom,D,1
0.44424673166519085,France,M,North Korea,S,1
0.44425484768081785,China,M,Switzerland,H,1
0.4445914331990205,India,T,Switzerland,E,1
0.4446055806948257,United States,E,United Kingdom,F,1
0.44484636711156494,United Kingdom,A,China,L,1
0.4454905634700441,North Korea,T,Switzerland,A,1
0.445831402796788,France,E,France,L,1
0.44669068766929126,Israel,I,Belgium,A,1
0.447337926022732,Israel,F,Switzerland,I,1
0.4479540143655023,United States,D,Pakistan,T,1
0.44795481074461563,United Kingdom,S,North Korea,T,1
0.44807098366717935,China,L,Israel,S,1
0.4482183253079085,China,I,Israel,E,1
0.4487478387286381,Russia,M,France,F,1
0.4489512677624742,United States,I,France,H,1
0.4489728856061324,France,S,Israel,I,1
0.44903124322060234,North Korea,R,North Korea,A,1
0.4491049675394074,United Kingdom,H,Israel,R,1
0.44957001522493556,Pakistan,F,Taiwan,E,1
0.44963463769468776,India,D,Israel,H,1
0.449654015645761,United States,H,Pakistan,A,1
0.4497521535373239,United States,S,North Korea,R,1
0.44975582759431115,United States,A,Israel,M,1
0.4505263102317514,Pakistan,S,Israel,M,1
0.4505297729725016,United States,N,China,M,1
0.45142743387731266,Switzerland,R,Taiwan,M,1
0.45203822095184826,United States,R,United Kingdom,L,1
0.4524687987090646,United States,R,India,N,1
0.4529573388550009,North Korea,E,Belgium,T,1
0.4532985406852798,France,F,Belgium,I,1
0.4534262757916522,United Kingdom,L,India,N,1
0.4534655618440354,France,I,France,D,1
0.45385367083002154,United Kingdom,H,France,E,1
0.4542241691493941,United Kingdom,D,China,R,1
0.45449997058772235,Russia,N,Belgium,H,1
0.4549602894915128,United States,I,North Korea,N,1
0.4551543228007625,Pakistan,L,Taiwan,H,1
0.45529045591645384,United Kingdom,T,Taiwan,H,1
0.4559205970423947,United States,D,Switzerland,H,1
0.45596157794833736,United Kingdom,T,Pakistan,L,1
0.455994115525011,North Korea,R,Taiwan,I,1
0.4568492536364616,Israel,A,Belgium,E,1
0.45722276673379514,India,D,Switzerland,L,1
0.45728232958663434,China,T,Pakistan,R,1
0.45767159517923567,Russia,M,Belgium,I,1
0.4577248199381693,Russia,S,Belgium,E,1
0.45805471728742936,United States,L,Switzerland,N,1
0.4583360620077454,United Kingdom,E,North Korea,A,1
0.4591192547774188,United States,S,United Kingdom,E,1
0.4591609158391294,Pakistan,N,Israel,R,1
0.45939737171676126,Russia,L,France,D,1
0.45975196032923993,Switzerland,F,Belgium,T,1
0.4610707706210618,France,F,Israel,L,1
0.4618977591757399,United States,A,China,D,1
0.46267015416973695,China,D,Pakistan,S,1
0.4627824999347359,France,I,India,R,1
0.462836161406658,North Korea,R,Israel,H,1
0.46307588302010455,India,N,Israel,E,1
0.4635810549616966,Pakistan,T,Switzerland,H,1
0.46361179787408585,Switzerland,N,Switzerland,T,1
0.4643131794352886,United States,N,United States,D,1
0.46432058740680426,United States,M,France,T,1
0.4644124872067262,France,M,France,L,1
0.4646890529010481,Taiwan,T,Taiwan,D,1
0.46492939498541175,United Kingdom,H,France,M,1
0.4654007527894365,Russia,F,Pakistan,M,1
0.4655152256763235,France,E,Pakistan,N,1
0.46559426792331465,United Kingdom,H,France,L,1
0.4656004639272908,Russia,A,India,I,1
0.46594557224520633,Russia,L,India,R,1
0.4668339717381117,Israel,F,Taiwan,R,1
0.46745802707051165,India,I,North Korea,S,1
0.46776691062904174,United Kingdom,R,India,F,1
0.4679769334204123,United Kingdom,L,Israel,E,1
0.46841819781183636,Pakistan,E,Switzerland,I,1
0.4690584215177538,Israel,H,Taiwan,I,1
0.46940708613904225,Israel,A,Belgium,M,1
0.4695705412113206,India,T,Switzerland,M,1
0.4699877185219196,Russia,M,Israel,L,1
0.47035695933753613,Israel,F,Switzerland,D,1
0.4703665838607746,Russia,S,Belgium,M,1
0.47076889016810697,North Korea,E,Switzerland,F,1
0.47103885768792164,Switzerland,A,Taiwan,L,1
0.47158288614771393,United Kingdom,E,Israel,H,1
0.47176120934165977,Russia,T,France,A,1
0.4720412035480919,United States,A,Pakistan,R,1
0.47214344986883,Belgium,E,Belgium,L,1
0.4727492955780108,Pakistan,R,Pakistan,S,1
0.47310726379503376,United Kingdom,I,China,A,1
0.4738333812805282,United Kingdom,F,France,I,1
0.47437011828366954,Russia,L,United Kingdom,F,1
0.474525561771733,Russia,T,Switzerland,S,1
0.4746559271922399,United Kingdom,S,Taiwan,L,1
0.47478510413083885,China,M,Pakistan,I,1
0.47482127488934195,United Kingdom,E,Taiwan,I,1
0.4756438833146729,North Korea,I,Belgium,H,1
0.4756681482446747,United Kingdom,I,Belgium,S,1
0.47573365239256643,Russia,R,Russia,A,1
0.4763384507970681,United States,F,India,E,1
0.4765429296449226,Russia,R,North Korea,S,1
0.47654705445215617,United Kingdom,M,North Korea,A,1
0.4772566522335015,Russia,L,France,I,1
0.4773093580918186,France,T,Israel,F,1
0.47741215215290755,United States,S,United Kingdom,M,1
0.47842415759851414,France,R,India,M,1
0.47911023842927114,North Korea,R,Switzerland,L,1
0.4793874144807471,China,I,India,N,1
0.4798241134799571,France,M,Pakistan,N,1
0.4801428683444389,Russia,E,China,T,1
0.48071396539452316,Belgium,I,Belgium,D,1
0.4811501405167606,Switzerland,H,Belgium,E,1
0.48156656580474255,Switzerland,D,Taiwan,R,1
0.48187658213885,China,H,Israel,N,1
0.4822566020993315,India,N,Israel,M,1
0.4823940569673704,Russia,N,North Korea,I,1
0.4825414869249846,France,T,Taiwan,R,1
0.4826122015205725,United States,L,India,H,1
0.4827230208923172,France,T,Switzerland,D,1
0.4827652577013901,India,H,Switzerland,T,1
0.4835198894168257,United States,L,Switzerland,T,1
0.48355647915218464,Russia,R,India,I,1
0.48460177153476536,Pakistan,D,Israel,A,1
0.48500537823956363,United States,R,Taiwan,T,1
0.48544329614362564,China,I,Israel,M,1
0.48557374464548503,Russia,S,Pakistan,D,1
0.48587434686100855,France,N,North Korea,L,1
0.48619091571960327,Russia,A,Switzerland,E,1
0.4865628908201485,United States,N,Pakistan,T,1
0.48707228801440716,North Korea,S,Switzerland,E,1
0.48738531320418016,Israel,L,Belgium,D,1
0.48762215185201885,United Kingdom,M,Israel,H,1
0.4877844420081594,France,F,China,T,1
0.4878751931346812,United States,A,Russia,E,1
0.48865157471922627,Russia,E,Pakistan,S,1
0.4902005777254974,North Korea,A,Taiwan,D,1
0.4910706190476102,United States,S,Taiwan,D,1
0.4912576362336705,Russia,R,United Kingdom,H,1
0.49130801854913325,United States,A,France,F,1
0.4918677108911718,France,F,Pakistan,S,1
0.49209690527292255,United States,T,France,H,1
0.49243750241945566,United States,E,Russia,L,1
0.4929302981024997,North Korea,M,Belgium,T,1
0.4930338731182262,Belgium,M,Belgium,L,1
0.49334558975825726,India,T,India,D,1
0.49361649742313096,Switzerland,H,Belgium,M,1
0.4936233987993409,Russia,D,Pakistan,F,1
0.4941478504903743,United States,M,Israel,F,1
0.49427690372430005,United States,N,Belgium,E,1
0.4943660158264233,Switzerland,H,Belgium,L,1
0.4944774765520567,China,D,India,N,1
0.4957639005822611,United Kingdom,F,India,R,1
0.4963169975156213,Russia,F,Switzerland,I,1
0.49705310701649585,United Kingdom,E,Switzerland,L,1
0.4975509369633305,United States,E,France,I,1
0.4982733344876493,United Kingdom,H,India,I,1
0.4986668024771779,United Kingdom,A,China,M,1
0.49882986781630884,Israel,H,Taiwan,D,1
0.4993221269271713,United Kingdom,L,Israel,M,1
0.4997389191465881,United Kingdom,F,France,D,1
0.499749783677466,China,M,Israel,S,1
0.500186040333527,Pakistan,T,Belgium,E,1
0.5002039473096932,Russia,E,France,F,1
0.5005087408840255,France,A,India,L,1
0.5008821438374081,United States,A,China,T,1
0.5011230159179163,United Kingdom,H,Switzerland,E,1
0.5013243840533432,Israel,T,Belgium,A,1
0.5016405815298302,United States,R,North Korea,A,1
0.5019302800831684,India,N,Pakistan,R,1
0.5024403348758266,United States,R,United States,S,1
0.5029560346358126,China,T,Pakistan,S,1
0.5036650452058664,Switzerland,F,Belgium,I,1
0.5042715368569068,Israel,L,Switzerland,F,1
0.5044471980251135,France,S,Israel,T,1
0.5045945249545432,India,L,Switzerland,S,1
0.5047813929573981,India,I,Switzerland,E,1
0.5057111874435909,Russia,I,China,H,1
0.5058126657558742,Israel,R,Israel,A,1
0.5062524943375561,United States,D,Pakistan,I,1
0.5065784411582163,Pakistan,D,Switzerland,H,1
0.5067276122543827,Russia,S,Israel,R,1
0.5067322761516441,Russia,A,Switzerland,M,1
0.5075346906526582,Israel,L,Belgium,I,1
0.5075942965755091,United Kingdom,F,Belgium,T,1
0.5077105504745039,North Korea,S,Switzerland,M,1
0.5077346801635112,United States,R,Israel,H,1
0.5096314437447194,Russia,R,France,L,1
0.5101787953768103,Russia,R,Pakistan,N,1
0.5104392458054546,United States,N,Belgium,M,1
0.5107999898809049,Israel,E,Taiwan,T,1
0.5113964192500909,France,L,Pakistan,N,1
0.5114463933752939,China,I,China,D,1
0.5124116027836189,France,D,India,R,1
0.5127626194526506,United Kingdom,N,Taiwan,H,1
0.5133485959470452,Russia,I,Israel,N,1
0.5135155569778873,India,R,Belgium,T,1
0.513721149010654,France,D,Belgium,T,1
0.5144168778662102,India,M,Pakistan,F,1
0.5149732186716072,France,F,India,N,1
0.5150629422003431,United States,A,Russia,M,1
0.5158494672437112,United States,D,United Kingdom,A,1
0.515929044897908,Russia,M,Pakistan,S,1
0.5162308964171207,Pakistan,D,Belgium,L,1
0.5163068267116848,India,T,North Korea,R,1
0.5168031225522616,United Kingdom,M,Taiwan,I,1
0.5169509720580275,United States,D,Israel,S,1
0.5176505394439802,France,E,Israel,A,1
0.5180722311238039,United States,T,North Korea,N,1
0.518649779885268,Russia,S,France,E,1
0.5190047231473848,United Kingdom,L,China,D,1
0.5192732971728592,United Kingdom,H,Switzerland,M,1
0.5195602636301386,North Korea,A,Israel,E,1
0.5202229584722889,Russia,L,Israel,F,1
0.5204408551461497,United States,S,Israel,E,1
0.520619356725371,Russia,E,India,N,1
0.5218741614348658,France,T,Pakistan,E,1
0.522198317330856,Russia,A,India,D,1
0.5228258801193224,Israel,E,Israel,H,1
0.5231857636517824,India,D,North Korea,S,1
0.5233294248105436,China,I,Pakistan,R,1
0.5233980471661934,Israel,R,Switzerland,H,1
0.523704628885864,Pakistan,N,Switzerland,E,1
0.5243508330506079,North Korea,T,Belgium,H,1
0.5247375590446599,North Korea,E,Israel,L,1
0.5252971587333533,Russia,M,China,T,1
0.525414783852791,China,M,China,L,1
0.526076502490103,France,H,China,M,1
0.5260843413802445,United States,F,Israel,D,1
0.5261696314663942,United States,N,Pakistan,D,1
0.5266800791141701,United Kingdom,F,North Korea,M,1
0.5269279230709586,France,H,China,L,1
0.5269358590338074,United Kingdom,A,Pakistan,I,1
0.5273779244438229,United Kingdom,L,Pakistan,R,1
0.5287053925351909,United States,A,Belgium,D,1
0.5290812949387459,Russia,F,France,T,1
0.5291449517270885,France,I,Israel,F,1
0.5293163174311616,Pakistan,I,Israel,S,1
0.5294564073896801,Pakistan,M,Switzerland,I,1
0.5295727831470783,Pakistan,S,Belgium,D,1
0.5297123930316213,France,R,Pakistan,F,1
0.5299817408877812,France,L,Switzerland,E,1
0.5300537552307152,United States,A,Switzerland,F,1
0.5305477534419336,North Korea,E,Belgium,I,1
0.5306509107730003,Pakistan,S,Switzerland,F,1
0.5320021906193911,United Kingdom,H,India,D,1
0.5320265386324238,Pakistan,T,Belgium,M,1
0.5322903742750101,China,R,Switzerland,I,1
0.5325621341182725,United Kingdom,M,Switzerland,L,1
0.5330362916803697,Switzerland,F,Belgium,D,1
0.5332331668091792,United States,S,Israel,H,1
0.5343371350546736,North Korea,A,Taiwan,T,1
0.5346112672408451,France,E,Switzerland,H,1
0.5348404542127186,United Kingdom,T,China,A,1
0.5352003589416372,Russia,A,North Korea,R,1
0.5353777464484062,Israel,H,Taiwan,T,1
0.536110795850538,North Korea,R,North Korea,S,1
0.5366979699832989,United States,S,Taiwan,T,1
0.5370667201881036,North Korea,A,Israel,H,1
0.537505379087958,France,F,China,I,1
0.5381961626133472,United Kingdom,L,France,F,1
0.5383962585304763,United Kingdom,T,Belgium,S,1
0.5398363474824082,Israel,I,Taiwan,H,1
0.5399066205050183,United States,M,Russia,L,1
0.5407312185301316,Russia,F,Pakistan,E,1
0.5408247083715549,United States,D,France,H,1
0.541000049459222,France,M,Israel,A,1
0.5419147580377587,United Kingdom,L,China,I,1
0.5419827133423993,China,T,Switzerland,F,1
0.5421152547774655,Russia,S,France,M,1
0.5421427656270903,United Kingdom,H,North Korea,R,1
0.543420535588704,China,R,Pakistan,M,1
0.5443058668392184,Israel,R,Belgium,L,1
0.544663637745921,India,I,Pakistan,N,1
0.5449302795766563,United States,N,Israel,R,1
0.5452274306148938,China,M,North Korea,N,1
0.5456390420239633,United Kingdom,E,India,T,1
0.5463196589171084,United States,N,Belgium,L,1
0.5463766919399181,Taiwan,I,Taiwan,D,1
0.5464049386044644,Russia,L,Taiwan,R,1
0.5477434647261415,Israel,M,Israel,H,1
0.5478791104284879,India,H,Switzerland,N,1
0.5480921464224536,China,E,India,F,1
0.5483704154056653,Pakistan,N,Switzerland,M,1
0.5485481486894287,United Kingdom,N,Israel,I,1
0.548973565357121,China,T,Belgium,D,1
0.5505061038968906,North Korea,A,Israel,M,1
0.5514956210255441,United States,S,Israel,M,1
0.5515498460065726,Russia,M,India,N,1
0.5518405383939209,United States,D,China,L,1
0.5524314496092602,United Kingdom,D,Switzerland,I,1
0.5524944817205188,India,I,Switzerland,M,1
0.5534630983733958,United Kingdom,A,Belgium,E,1
0.5539451832496045,Russia,N,North Korea,T,1
0.5546055346969858,Israel,S,Belgium,E,1
0.5550114164656862,Switzerland,L,Taiwan,D,1
0.5552898880745364,India,N,Switzerland,F,1
0.5553185596010224,France,M,Switzerland,H,1
0.5556467608224037,Russia,A,United Kingdom,E,1
0.5564047757937295,United Kingdom,F,Israel,L,1
0.5566540434450368,United Kingdom,E,North Korea,S,1
0.5573402317880071,North Korea,F,Switzerland,I,1
0.5578477225986873,United States,A,North Korea,E,1
0.5582189448881928,Russia,L,Switzerland,D,1
0.5582940674718578,United States,E,Belgium,T,1
0.5587177411704919,Pakistan,S,North Korea,E,1
0.5593833945679635,United Kingdom,E,United Kingdom,H,1
0.5599598586538315,United States,R,Taiwan,I,1
0.5601126728416445,China,D,Israel,H,1
0.5603894473289865,United States,N,France,E,1
0.5611294177568594,Russia,T,China,H,1
0.5615723201044948,Russia,E,United Kingdom,L,1
0.5622132891579541,Israel,M,Taiwan,T,1
0.5622799824633755,Pakistan,R,Israel,H,1
0.5627535902224786,Pakistan,T,Pakistan,D,1
0.5630083574752559,France,F,Israel,H,1
0.5631150956577952,United Kingdom,D,North Korea,F,1
0.5632128164767334,United States,D,North Korea,N,1
0.5637977067110399,Russia,M,Switzerland,F,1
0.56408172451348,Belgium,H,Taiwan,L,1
0.5640908190740404,United States,I,Switzerland,A,1
0.5642268429252039,India,D,Pakistan,N,1
0.5645974535968443,United States,R,Switzerland,L,1
0.5652445273311673,India,N,Belgium,D,1
0.5659023952919574,France,F,Pakistan,R,1
0.5661191751233522,China,D,North Korea,A,1
0.5665501829972414,Israel,F,Belgium,T,1
0.5666231758565997,United Kingdom,F,Belgium,I,1
0.5668196806845963,United States,I,United Kingdom,S,1
0.5669803283535143,United States,M,France,I,1
0.56711378642698,United States,S,China,D,1
0.5672738945552768,United States,F,Belgium,R,1
0.5675828063646712,France,E,Belgium,L,1
0.5676654025208036,France,F,North Korea,A,1
0.568213540128676,Pakistan,R,North Korea,A,1
0.568232031939328,Russia,E,China,I,1
0.5683503656706635,United States,S,France,F,1
0.5691113736233562,United States,S,Pakistan,R,1
0.5691744468750476,France,H,Pakistan,I,1
0.5699286869559883,United States,T,China,M,1
0.5702314642137238,France,I,Taiwan,R,1
0.5705433576370463,France,L,Switzerland,M,1
0.5710875933000343,France,F,China,D,1
0.5713135858898215,United Kingdom,H,North Korea,S,1
0.5720931459168289,China,A,Pakistan,L,1
0.5725810497697439,Russia,A,India,T,1
0.5728958385193228,France,H,Belgium,E,1
0.5731590339708553,Switzerland,T,Taiwan,A,1
0.5735723766761475,Russia,R,Israel,A,1
0.5737761170097295,United Kingdom,H,India,T,1
0.5739511447989117,Pakistan,N,North Korea,R,1
0.574618171505004,Russia,R,Russia,S,1
0.5752927782632942,India,T,North Korea,S,1
0.5754338588100574,United States,A,United Kingdom,F,1
0.5757164911453052,Russia,A,United Kingdom,H,1
0.5758886256381986,Russia,F,Russia,L,1
0.5760736516522604,United Kingdom,F,Pakistan,S,1
0.5772445465451019,China,S,Switzerland,T,1
0.5774374716260707,Pakistan,L,Belgium,S,1
0.5776821992653641,Pakistan,I,Belgium,E,1
0.5789002736423658,United Kingdom,I,India,H,1
0.5789810856673944,North Korea,M,Israel,L,1
0.5799294642642749,United States,E,Israel,F,1
0.5802386947810606,United Kingdom,A,Belgium,M,1
0.5812910316323276,Switzerland,L,Taiwan,I,1
0.5813692218836841,France,F,Taiwan,T,1
0.581521729870916,Israel,S,Belgium,M,1
0.581553385740215,Russia,R,Switzerland,H,1
0.5830239328178153,United States,M,Taiwan,R,1
0.5855183040889267,France,T,China,R,1
0.5863623165119396,China,L,North Korea,N,1
0.5864280169340846,India,I,India,D,1
0.5864605566615378,India,R,Israel,L,1
0.5865627842814684,Russia,E,Israel,H,1
0.5870306670502081,China,T,India,N,1
0.5876973362941572,China,D,Pakistan,R,1
0.5880028011741147,United Kingdom,M,United Kingdom,H,1
0.5887253618074398,United States,N,France,M,1
0.5889302215303984,United Kingdom,I,Switzerland,N,1
0.5891499765681074,Pakistan,R,Taiwan,T,1
0.5894206068626655,China,D,Taiwan,T,1
0.5903366637273555,Pakistan,M,North Korea,F,1
0.5911876555102513,Russia,A,United Kingdom,M,1
0.5923289755535878,United Kingdom,M,North Korea,S,1
0.5928269810562384,Pakistan,T,Israel,R,1
0.5934086496783186,France,I,Switzerland,D,1
0.5934506359671481,France,T,North Korea,F,1
0.5944932212453352,India,N,North Korea,E,1
0.5945858951551187,United States,A,Belgium,I,1
0.595155632755717,Russia,T,Israel,N,1
0.5960316365751063,France,T,Pakistan,M,1
0.5963865870184683,France,L,India,D,1
0.5966042487136752,Pakistan,S,Belgium,I,1
0.596741245730199,France,H,Belgium,M,1
0.596791557373032,India,F,North Korea,D,1
0.5971202525943414,Israel,A,Switzerland,E,1
0.5971676440759163,Russia,L,Pakistan,E,1
0.5979957362370524,United Kingdom,L,Switzerland,F,1
0.5982836715574891,Russia,S,Switzerland,E,1
0.5985195758695587,United Kingdom,E,Pakistan,N,1
0.599076404560034,Russia,F,France,I,1
